D_TEMPORAL_0;D_TERRITORIO_0;D_NACIONACONYUGES_0;INDICATOR;OBS_VALUE;FREQ
2010;21;3;Nulidades;;A
2010;23;00;Nulidades;;A
2010;23;11;Nulidades;;A
2010;23;10;Nulidades;;A
2010;23;1;Nulidades;;A
2010;23;22;Nulidades;;A
2010;23;20;Nulidades;;A
2010;23;2;Nulidades;;A
2010;23;3;Nulidades;;A
2010;29;00;Nulidades;8.0;A
2010;29;11;Nulidades;;A
2010;29;10;Nulidades;;A
2010;29;1;Nulidades;;A
2010;29;22;Nulidades;8.0;A
2010;29;20;Nulidades;8.0;A
2010;29;2;Nulidades;6.0;A
2010;29;3;Nulidades;2.0;A
2010;41;00;Nulidades;7.0;A
2010;41;11;Nulidades;4.0;A
2010;41;10;Nulidades;4.0;A
2010;41;1;Nulidades;4.0;A
2010;41;22;Nulidades;3.0;A
2010;41;20;Nulidades;3.0;A
2010;41;2;Nulidades;3.0;A
2010;41;3;Nulidades;;A
2009;C01;00;Nulidades;22.800000001;A
2009;C01;11;Nulidades;13.983333334;A
2009;C01;10;Nulidades;13.983333334;A
2009;C01;1;Nulidades;13.983333334;A
2009;C01;22;Nulidades;8.816666667;A
2009;C01;20;Nulidades;8.816666667;A
2009;C01;2;Nulidades;8.816666667;A
2009;C01;3;Nulidades;;A
2009;C01;30;Nulidades;;A
2009;C01;4;Nulidades;;A
2009;C01;5;Nulidades;;A
2009;04;00;Nulidades;;A
2009;04;11;Nulidades;;A
2009;04;10;Nulidades;;A
2009;04;1;Nulidades;;A
2009;04;22;Nulidades;;A
2009;04;20;Nulidades;;A
2009;04;2;Nulidades;;A
2009;04;3;Nulidades;;A
2009;04;30;Nulidades;;A
2009;04;4;Nulidades;;A
2009;04;5;Nulidades;;A
2009;11;00;Nulidades;1.0;A
2009;11;11;Nulidades;1.0;A
2009;11;10;Nulidades;1.0;A
2009;11;1;Nulidades;1.0;A
2009;11;22;Nulidades;;A
2009;11;20;Nulidades;;A
2009;11;2;Nulidades;;A
2009;11;3;Nulidades;;A
2009;11;30;Nulidades;;A
2009;11;4;Nulidades;;A
2009;11;5;Nulidades;;A
2009;14;00;Nulidades;2.7;A
2009;14;11;Nulidades;;A
2009;14;10;Nulidades;;A
2009;14;1;Nulidades;;A
2009;14;22;Nulidades;2.7;A
2009;14;20;Nulidades;2.7;A
2009;14;2;Nulidades;2.7;A
2009;14;3;Nulidades;;A
2009;14;30;Nulidades;;A
2009;14;4;Nulidades;;A
2009;14;5;Nulidades;;A
2009;18;00;Nulidades;3.200000001;A
2009;18;11;Nulidades;2.133333334;A
2009;18;10;Nulidades;2.133333334;A
2009;18;1;Nulidades;2.133333334;A
2009;18;22;Nulidades;1.066666667;A
2009;18;20;Nulidades;1.066666667;A
2009;18;2;Nulidades;1.066666667;A
2009;18;3;Nulidades;;A
2009;18;30;Nulidades;;A
2009;18;4;Nulidades;;A
2009;18;5;Nulidades;;A
2009;21;00;Nulidades;1.8;A
2009;21;11;Nulidades;1.8;A
2009;21;10;Nulidades;1.8;A
2009;21;1;Nulidades;1.8;A
2009;21;22;Nulidades;;A
2009;21;20;Nulidades;;A
2009;21;2;Nulidades;;A
2009;21;3;Nulidades;;A
2009;21;30;Nulidades;;A
2009;21;4;Nulidades;;A
2009;21;5;Nulidades;;A
2009;23;00;Nulidades;2.0;A
2009;23;11;Nulidades;1.0;A
2009;23;10;Nulidades;1.0;A
2009;23;1;Nulidades;1.0;A
2009;23;22;Nulidades;1.0;A
2009;23;20;Nulidades;1.0;A
2009;23;2;Nulidades;1.0;A
2009;23;3;Nulidades;;A
2009;23;30;Nulidades;;A
2009;23;4;Nulidades;;A
2009;23;5;Nulidades;;A
2009;29;00;Nulidades;4.0;A
2009;29;11;Nulidades;4.0;A
2009;29;10;Nulidades;4.0;A
2009;29;1;Nulidades;4.0;A
2009;29;22;Nulidades;;A
2009;29;20;Nulidades;;A
2009;29;2;Nulidades;;A
2009;29;3;Nulidades;;A
2009;29;30;Nulidades;;A
2009;29;4;Nulidades;;A
2009;29;5;Nulidades;;A
2009;41;00;Nulidades;8.1;A
2009;41;11;Nulidades;4.05;A
2009;41;10;Nulidades;4.05;A
2009;41;1;Nulidades;4.05;A
2009;41;22;Nulidades;4.05;A
2009;41;20;Nulidades;4.05;A
2009;41;2;Nulidades;4.05;A
2009;41;3;Nulidades;;A
2009;41;30;Nulidades;;A
2009;41;4;Nulidades;;A
2009;41;5;Nulidades;;A
2008;C01;00;Nulidades;20.03268282;A
2008;C01;11;Nulidades;7.482532312;A
2008;C01;10;Nulidades;7.482532312;A
2008;C01;1;Nulidades;7.482532312;A
2008;C01;22;Nulidades;12.550150508;A
2008;C01;20;Nulidades;10.498519556;A
2008;C01;2;Nulidades;5.708712584;A
2008;C01;3;Nulidades;4.789806972;A
2008;C01;30;Nulidades;2.051630952;A
2008;C01;4;Nulidades;2.051630952;A
2008;C01;5;Nulidades;;A
2008;C01;NC0;Nulidades;;A
2008;C01;NC;Nulidades;;A
2008;04;00;Nulidades;1.82545068;A
2008;04;11;Nulidades;1.82545068;A
2008;04;10;Nulidades;1.82545068;A
2008;04;1;Nulidades;1.82545068;A
2008;04;22;Nulidades;;A
2008;04;20;Nulidades;;A
2008;04;2;Nulidades;;A
2008;04;3;Nulidades;;A
2008;04;30;Nulidades;;A
2008;04;4;Nulidades;;A
2008;04;5;Nulidades;;A
2008;04;NC0;Nulidades;;A
2008;04;NC;Nulidades;;A
2008;11;00;Nulidades;1.0;A
2008;11;11;Nulidades;1.0;A
2008;11;10;Nulidades;1.0;A
2008;11;1;Nulidades;1.0;A
2008;11;22;Nulidades;;A
2008;11;20;Nulidades;;A
2008;11;2;Nulidades;;A
2008;11;3;Nulidades;;A
2008;11;30;Nulidades;;A
2008;11;4;Nulidades;;A
2008;11;5;Nulidades;;A
2008;14;00;Nulidades;1.0;A
2008;14;11;Nulidades;1.0;A
2008;14;10;Nulidades;1.0;A
2008;14;1;Nulidades;1.0;A
2008;14;22;Nulidades;;A
2008;14;20;Nulidades;;A
2008;14;2;Nulidades;;A
2008;14;3;Nulidades;;A
2008;14;30;Nulidades;;A
2008;14;4;Nulidades;;A
2008;14;5;Nulidades;;A
2008;18;00;Nulidades;;A
2008;18;11;Nulidades;;A
2008;18;10;Nulidades;;A
2008;18;1;Nulidades;;A
2008;18;22;Nulidades;;A
2008;18;20;Nulidades;;A
2008;18;2;Nulidades;;A
2008;18;3;Nulidades;;A
2008;18;30;Nulidades;;A
2008;18;4;Nulidades;;A
2008;18;5;Nulidades;;A
2008;21;00;Nulidades;2.73817602;A
2008;21;11;Nulidades;;A
2008;21;10;Nulidades;;A
2008;21;1;Nulidades;;A
2008;21;22;Nulidades;2.73817602;A
2008;21;20;Nulidades;2.73817602;A
2008;21;2;Nulidades;;A
2008;21;3;Nulidades;2.73817602;A
2008;21;30;Nulidades;;A
2008;21;4;Nulidades;;A
2008;21;5;Nulidades;;A
2008;23;00;Nulidades;;A
2008;23;11;Nulidades;;A
2008;23;10;Nulidades;;A
2008;23;1;Nulidades;;A
2008;23;22;Nulidades;;A
2008;23;20;Nulidades;;A
2008;23;2;Nulidades;;A
2008;23;3;Nulidades;;A
2008;23;30;Nulidades;;A
2008;23;4;Nulidades;;A
2008;29;00;Nulidades;3.21090136;A
2008;29;11;Nulidades;1.60545068;A
2008;29;10;Nulidades;1.60545068;A
2008;29;1;Nulidades;1.60545068;A
2008;29;22;Nulidades;1.60545068;A
2008;29;20;Nulidades;1.60545068;A
2008;29;2;Nulidades;1.60545068;A
2008;29;3;Nulidades;;A
2008;29;30;Nulidades;;A
2008;29;4;Nulidades;;A
2008;29;5;Nulidades;;A
2008;29;NC0;Nulidades;;A
2008;29;NC;Nulidades;;A
2008;41;00;Nulidades;10.25815476;A
2008;41;11;Nulidades;2.051630952;A
2008;41;10;Nulidades;2.051630952;A
2008;41;1;Nulidades;2.051630952;A
2008;41;22;Nulidades;8.206523808;A
2008;41;20;Nulidades;6.154892856;A
2008;41;2;Nulidades;4.103261904;A
2008;41;3;Nulidades;2.051630952;A
2008;41;30;Nulidades;2.051630952;A
2008;41;4;Nulidades;2.051630952;A
2008;41;5;Nulidades;;A
2008;41;NC0;Nulidades;;A
2008;41;NC;Nulidades;;A
2007;C01;00;Nulidades;23.25;A
2007;C01;11;Nulidades;11.75;A
2007;C01;10;Nulidades;11.75;A
2007;C01;1;Nulidades;11.75;A
2007;C01;22;Nulidades;11.5;A
2007;C01;20;Nulidades;10.5;A
2007;C01;2;Nulidades;2.85;A
2007;C01;3;Nulidades;7.65;A
2007;C01;30;Nulidades;1.0;A
2007;C01;4;Nulidades;;A
2007;C01;5;Nulidades;1.0;A
2007;C01;NC0;Nulidades;;A
2007;C01;NC;Nulidades;;A
2007;04;00;Nulidades;1.9;A
2007;04;11;Nulidades;1.9;A
2007;04;10;Nulidades;1.9;A
2007;04;1;Nulidades;1.9;A
2007;04;22;Nulidades;;A
2007;04;20;Nulidades;;A
2007;04;2;Nulidades;;A
2007;04;3;Nulidades;;A
2007;04;30;Nulidades;;A
2007;04;4;Nulidades;;A
2007;04;5;Nulidades;;A
2007;04;NC0;Nulidades;;A
2007;04;NC;Nulidades;;A
2007;11;00;Nulidades;1.0;A
2007;11;11;Nulidades;;A
2007;11;10;Nulidades;;A
2007;11;1;Nulidades;;A
2007;11;22;Nulidades;1.0;A
2007;11;20;Nulidades;;A
2007;11;2;Nulidades;;A
2007;11;3;Nulidades;;A
2007;11;30;Nulidades;1.0;A
2007;11;4;Nulidades;;A
2007;11;5;Nulidades;1.0;A
2007;11;NC0;Nulidades;;A
2007;11;NC;Nulidades;;A
2007;14;00;Nulidades;3.8;A
2007;14;11;Nulidades;;A
2007;14;10;Nulidades;;A
2007;14;1;Nulidades;;A
2007;14;22;Nulidades;3.8;A
2007;14;20;Nulidades;3.8;A
2007;14;2;Nulidades;;A
2007;14;3;Nulidades;3.8;A
2007;14;30;Nulidades;;A
2007;14;4;Nulidades;;A
2007;14;5;Nulidades;;A
2007;18;00;Nulidades;5.7;A
2007;18;11;Nulidades;2.85;A
2007;18;10;Nulidades;2.85;A
2007;18;1;Nulidades;2.85;A
2007;18;22;Nulidades;2.85;A
2007;18;20;Nulidades;2.85;A
2007;18;2;Nulidades;2.85;A
2007;18;3;Nulidades;;A
2007;18;30;Nulidades;;A
2007;18;4;Nulidades;;A
2007;18;5;Nulidades;;A
2007;21;00;Nulidades;2.85;A
2007;21;11;Nulidades;;A
2007;21;10;Nulidades;;A
2007;21;1;Nulidades;;A
2007;21;22;Nulidades;2.85;A
2007;21;20;Nulidades;2.85;A
2007;21;2;Nulidades;;A
2007;21;3;Nulidades;2.85;A
2007;21;30;Nulidades;;A
2007;21;4;Nulidades;;A
2007;23;00;Nulidades;;A
2007;23;11;Nulidades;;A
2007;23;10;Nulidades;;A
2007;23;1;Nulidades;;A
2007;23;22;Nulidades;;A
2007;23;20;Nulidades;;A
2007;23;2;Nulidades;;A
2007;23;3;Nulidades;;A
2007;29;00;Nulidades;5.0;A
2007;29;11;Nulidades;4.0;A
2007;29;10;Nulidades;4.0;A
2007;29;1;Nulidades;4.0;A
2007;29;22;Nulidades;1.0;A
2007;29;20;Nulidades;1.0;A
2007;29;2;Nulidades;;A
2007;29;3;Nulidades;1.0;A
2007;29;30;Nulidades;;A
2007;29;4;Nulidades;;A
2007;29;5;Nulidades;;A
2007;29;NC0;Nulidades;;A
2007;29;NC;Nulidades;;A
2007;41;00;Nulidades;3.0;A
2007;41;11;Nulidades;3.0;A
2007;41;10;Nulidades;3.0;A
2007;41;1;Nulidades;3.0;A
2007;41;22;Nulidades;;A
2007;41;20;Nulidades;;A
2007;41;2;Nulidades;;A
2007;41;3;Nulidades;;A
2007;41;30;Nulidades;;A
2007;41;4;Nulidades;;A
2007;41;5;Nulidades;;A
2007;41;NC0;Nulidades;;A
2007;41;NC;Nulidades;;A
2006;C01;00;Nulidades;36.42;A
2006;C01;NC0;Nulidades;36.42;A
2006;C01;NC;Nulidades;36.42;A
2006;04;00;Nulidades;1.0;A
2006;04;NC0;Nulidades;1.0;A
2006;04;NC;Nulidades;1.0;A
2006;11;00;Nulidades;7.44;A
2006;11;NC0;Nulidades;7.44;A
2006;11;NC;Nulidades;7.44;A
2006;14;00;Nulidades;8.37;A
2006;14;NC0;Nulidades;8.37;A
2006;14;NC;Nulidades;8.37;A
2006;18;00;Nulidades;1.8;A
2006;18;NC0;Nulidades;1.8;A
2006;18;NC;Nulidades;1.8;A
2006;21;00;Nulidades;1.0;A
2006;21;NC0;Nulidades;1.0;A
2006;21;NC;Nulidades;1.0;A
2006;23;00;Nulidades;1.0;A
2006;23;NC0;Nulidades;1.0;A
2006;23;NC;Nulidades;1.0;A
2006;29;00;Nulidades;8.37;A
2006;29;NC0;Nulidades;8.37;A
2006;29;NC;Nulidades;8.37;A
2006;41;00;Nulidades;7.44;A
2006;41;NC0;Nulidades;7.44;A
2006;41;NC;Nulidades;7.44;A
2005;C01;00;Nulidades;37.00000001;A
2005;C01;NC0;Nulidades;37.00000001;A
2005;C01;NC;Nulidades;37.00000001;A
2005;04;00;Nulidades;7.0;A
2005;04;NC0;Nulidades;7.0;A
2005;04;NC;Nulidades;7.0;A
2005;11;00;Nulidades;3.0;A
2005;11;NC0;Nulidades;3.0;A
2005;11;NC;Nulidades;3.0;A
2005;14;00;Nulidades;3.0;A
2005;14;NC0;Nulidades;3.0;A
2005;14;NC;Nulidades;3.0;A
2005;18;00;Nulidades;1.0;A
2005;18;NC0;Nulidades;1.0;A
2005;18;NC;Nulidades;1.0;A
2005;21;00;Nulidades;1.0;A
2005;21;NC0;Nulidades;1.0;A
2005;21;NC;Nulidades;1.0;A
2005;23;00;Nulidades;1.0;A
2005;23;NC0;Nulidades;1.0;A
2005;23;NC;Nulidades;1.0;A
2005;29;00;Nulidades;13.00000001;A
2005;29;NC0;Nulidades;13.00000001;A
2005;29;NC;Nulidades;13.00000001;A
2005;41;00;Nulidades;8.0;A
2005;41;NC0;Nulidades;8.0;A
2005;41;NC;Nulidades;8.0;A
2004;C01;00;Nulidades;33.000001;A
2004;C01;NC0;Nulidades;33.000001;A
2004;C01;NC;Nulidades;33.000001;A
2004;04;00;Nulidades;1.0;A
2004;04;NC0;Nulidades;1.0;A
2004;04;NC;Nulidades;1.0;A
2004;11;00;Nulidades;6.0;A
2004;11;NC0;Nulidades;6.0;A
2004;11;NC;Nulidades;6.0;A
2004;14;00;Nulidades;2.0;A
2004;14;NC0;Nulidades;2.0;A
2004;14;NC;Nulidades;2.0;A
2004;18;00;Nulidades;4.0;A
2004;18;NC0;Nulidades;4.0;A
2004;18;NC;Nulidades;4.0;A
2004;21;00;Nulidades;;A
2004;21;NC0;Nulidades;;A
2004;21;NC;Nulidades;;A
2004;23;00;Nulidades;2.0;A
2004;23;NC0;Nulidades;2.0;A
2004;23;NC;Nulidades;2.0;A
2004;29;00;Nulidades;7.0;A
2004;29;NC0;Nulidades;7.0;A
2004;29;NC;Nulidades;7.0;A
2004;41;00;Nulidades;11.000001;A
2004;41;NC0;Nulidades;11.000001;A
2004;41;NC;Nulidades;11.000001;A
2003;C01;00;Nulidades;43.0;A
2003;C01;NC0;Nulidades;43.0;A
2003;C01;NC;Nulidades;43.0;A
2003;04;00;Nulidades;6.0;A
2003;04;NC0;Nulidades;6.0;A
2003;04;NC;Nulidades;6.0;A
2003;11;00;Nulidades;6.0;A
2003;11;NC0;Nulidades;6.0;A
2003;11;NC;Nulidades;6.0;A
2003;14;00;Nulidades;5.0;A
2003;14;NC0;Nulidades;5.0;A
2003;14;NC;Nulidades;5.0;A
2003;18;00;Nulidades;2.0;A
2003;18;NC0;Nulidades;2.0;A
2003;18;NC;Nulidades;2.0;A
2003;21;00;Nulidades;2.0;A
2003;21;NC0;Nulidades;2.0;A
2003;21;NC;Nulidades;2.0;A
2003;23;00;Nulidades;0.0;A
2003;23;NC0;Nulidades;0.0;A
2003;23;NC;Nulidades;0.0;A
2003;29;00;Nulidades;16.0;A
2003;29;NC0;Nulidades;16.0;A
2003;29;NC;Nulidades;16.0;A
2003;41;00;Nulidades;6.0;A
2003;41;NC0;Nulidades;6.0;A
2003;41;NC;Nulidades;6.0;A
2002;C01;00;Nulidades;29.0;A
2002;C01;NC0;Nulidades;29.0;A
2002;C01;NC;Nulidades;29.0;A
2002;04;00;Nulidades;3.0;A
2002;04;NC0;Nulidades;3.0;A
2002;04;NC;Nulidades;3.0;A
2002;11;00;Nulidades;5.0;A
2002;11;NC0;Nulidades;5.0;A
2002;11;NC;Nulidades;5.0;A
2002;14;00;Nulidades;2.0;A
2002;14;NC0;Nulidades;2.0;A
2002;14;NC;Nulidades;2.0;A
2002;18;00;Nulidades;1.0;A
2002;18;NC0;Nulidades;1.0;A
2002;18;NC;Nulidades;1.0;A
2002;21;00;Nulidades;;A
2002;21;NC0;Nulidades;;A
2002;21;NC;Nulidades;;A
2002;23;00;Nulidades;1.0;A
2002;23;NC0;Nulidades;1.0;A
2002;23;NC;Nulidades;1.0;A
2002;29;00;Nulidades;11.0;A
2002;29;NC0;Nulidades;11.0;A
2002;29;NC;Nulidades;11.0;A
2002;41;00;Nulidades;6.0;A
2002;41;NC0;Nulidades;6.0;A
2002;41;NC;Nulidades;6.0;A
2001;C01;00;Nulidades;18.0;A
2001;C01;NC0;Nulidades;18.0;A
2001;C01;NC;Nulidades;18.0;A
2001;04;00;Nulidades;3.0;A
2001;04;NC0;Nulidades;3.0;A
2001;04;NC;Nulidades;3.0;A
2001;11;00;Nulidades;4.0;A
2001;11;NC0;Nulidades;4.0;A
2001;11;NC;Nulidades;4.0;A
2001;14;00;Nulidades;4.0;A
2001;14;NC0;Nulidades;4.0;A
2001;14;NC;Nulidades;4.0;A
2001;18;00;Nulidades;4.0;A
2001;18;NC0;Nulidades;4.0;A
2001;18;NC;Nulidades;4.0;A
2001;21;00;Nulidades;;A
2001;21;NC0;Nulidades;;A
2001;21;NC;Nulidades;;A
2001;23;00;Nulidades;;A
2001;23;NC0;Nulidades;;A
2001;23;NC;Nulidades;;A
2001;29;00;Nulidades;2.0;A
2001;29;NC0;Nulidades;2.0;A
2001;29;NC;Nulidades;2.0;A
2001;41;00;Nulidades;1.0;A
2001;41;NC0;Nulidades;1.0;A
2001;41;NC;Nulidades;1.0;A
2000;C01;00;Nulidades;20.0;A
2000;C01;NC0;Nulidades;20.0;A
2000;C01;NC;Nulidades;20.0;A
2000;04;00;Nulidades;;A
2000;04;NC0;Nulidades;;A
2000;04;NC;Nulidades;;A
2000;11;00;Nulidades;2.0;A
2000;11;NC0;Nulidades;2.0;A
2000;11;NC;Nulidades;2.0;A
2000;14;00;Nulidades;;A
2000;14;NC0;Nulidades;;A
2000;14;NC;Nulidades;;A
2000;18;00;Nulidades;5.0;A
2000;18;NC0;Nulidades;5.0;A
2000;18;NC;Nulidades;5.0;A
2000;21;00;Nulidades;;A
2000;21;NC0;Nulidades;;A
2000;21;NC;Nulidades;;A
2000;23;00;Nulidades;2.0;A
2000;23;NC0;Nulidades;2.0;A
2000;23;NC;Nulidades;2.0;A
2000;29;00;Nulidades;6.0;A
2000;29;NC0;Nulidades;6.0;A
2000;29;NC;Nulidades;6.0;A
2000;41;00;Nulidades;5.0;A
2000;41;NC0;Nulidades;5.0;A
2000;41;NC;Nulidades;5.0;A
1999;C01;00;Nulidades;16.0;A
1999;C01;NC0;Nulidades;16.0;A
1999;C01;NC;Nulidades;16.0;A
1999;04;00;Nulidades;;A
1999;04;NC0;Nulidades;;A
1999;04;NC;Nulidades;;A
1999;11;00;Nulidades;2.0;A
1999;11;NC0;Nulidades;2.0;A
1999;11;NC;Nulidades;2.0;A
1999;14;00;Nulidades;1.0;A
1999;14;NC0;Nulidades;1.0;A
1999;14;NC;Nulidades;1.0;A
1999;18;00;Nulidades;1.0;A
1999;18;NC0;Nulidades;1.0;A
1999;18;NC;Nulidades;1.0;A
1999;21;00;Nulidades;1.0;A
1999;21;NC0;Nulidades;1.0;A
1999;21;NC;Nulidades;1.0;A
1999;23;00;Nulidades;2.0;A
1999;23;NC0;Nulidades;2.0;A
1999;23;NC;Nulidades;2.0;A
1999;29;00;Nulidades;2.0;A
1999;29;NC0;Nulidades;2.0;A
1999;29;NC;Nulidades;2.0;A
1999;41;00;Nulidades;7.0;A
1999;41;NC0;Nulidades;7.0;A
1999;41;NC;Nulidades;7.0;A
1998;C01;00;Nulidades;18.0;A
1998;C01;NC0;Nulidades;18.0;A
1998;C01;NC;Nulidades;18.0;A
1998;04;00;Nulidades;;A
1998;04;NC0;Nulidades;;A
1998;04;NC;Nulidades;;A
1998;11;00;Nulidades;1.0;A
1998;11;NC0;Nulidades;1.0;A
1998;11;NC;Nulidades;1.0;A
1998;14;00;Nulidades;;A
1998;14;NC0;Nulidades;;A
1998;14;NC;Nulidades;;A
1998;18;00;Nulidades;3.0;A
1998;18;NC0;Nulidades;3.0;A
1998;18;NC;Nulidades;3.0;A
1998;21;00;Nulidades;1.0;A
1998;21;NC0;Nulidades;1.0;A
1998;21;NC;Nulidades;1.0;A
1998;23;00;Nulidades;1.0;A
1998;23;NC0;Nulidades;1.0;A
1998;23;NC;Nulidades;1.0;A
1998;29;00;Nulidades;5.0;A
1998;29;NC0;Nulidades;5.0;A
1998;29;NC;Nulidades;5.0;A
1998;41;00;Nulidades;7.0;A
1998;41;NC0;Nulidades;7.0;A
1998;41;NC;Nulidades;7.0;A
