D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_SEXOC2_0;INDICATOR;OBS_VALUE;FREQ
2019;14;06;00;Nulidades;;A
2019;14;06;06;Nulidades;;A
2019;18;00;00;Nulidades;2.39728;A
2019;18;00;01;Nulidades;;A
2019;18;00;06;Nulidades;2.39728;A
2019;18;01;00;Nulidades;2.39728;A
2019;18;01;01;Nulidades;;A
2019;18;01;06;Nulidades;2.39728;A
2019;18;06;00;Nulidades;;A
2019;18;06;06;Nulidades;;A
2019;21;00;00;Nulidades;;A
2019;21;00;01;Nulidades;;A
2019;21;00;06;Nulidades;;A
2019;21;01;00;Nulidades;;A
2019;21;01;01;Nulidades;;A
2019;21;01;06;Nulidades;;A
2019;23;00;00;Nulidades;;A
2019;23;00;06;Nulidades;;A
2019;23;01;00;Nulidades;;A
2019;23;01;06;Nulidades;;A
2019;23;06;00;Nulidades;;A
2019;23;06;06;Nulidades;;A
2019;29;00;00;Nulidades;2.34554;A
2019;29;00;01;Nulidades;;A
2019;29;00;06;Nulidades;2.34554;A
2019;29;01;00;Nulidades;2.34554;A
2019;29;01;01;Nulidades;;A
2019;29;01;06;Nulidades;2.34554;A
2019;29;06;00;Nulidades;;A
2019;29;06;06;Nulidades;;A
2019;41;00;00;Nulidades;1.72588;A
2019;41;00;01;Nulidades;;A
2019;41;00;06;Nulidades;1.72588;A
2019;41;01;00;Nulidades;1.72588;A
2019;41;01;01;Nulidades;;A
2019;41;01;06;Nulidades;1.72588;A
2019;41;06;00;Nulidades;;A
2019;41;06;06;Nulidades;;A
2018;C01;00;00;Nulidades;15.9558;A
2018;C01;00;01;Nulidades;;A
2018;C01;00;06;Nulidades;15.9558;A
2018;C01;01;00;Nulidades;15.9558;A
2018;C01;01;01;Nulidades;;A
2018;C01;01;06;Nulidades;15.9558;A
2018;C01;06;00;Nulidades;;A
2018;C01;06;06;Nulidades;;A
2018;04;00;00;Nulidades;1.6277;A
2018;04;00;01;Nulidades;;A
2018;04;00;06;Nulidades;1.6277;A
2018;04;01;00;Nulidades;1.6277;A
2018;04;01;01;Nulidades;;A
2018;04;01;06;Nulidades;1.6277;A
2018;04;06;00;Nulidades;;A
2018;04;06;06;Nulidades;;A
2018;11;00;00;Nulidades;8.7124;A
2018;11;00;01;Nulidades;;A
2018;11;00;06;Nulidades;8.7124;A
2018;11;01;00;Nulidades;8.7124;A
2018;11;01;01;Nulidades;;A
2018;11;01;06;Nulidades;8.7124;A
2018;11;06;00;Nulidades;;A
2018;11;06;06;Nulidades;;A
2018;14;00;00;Nulidades;1.312;A
2018;14;00;01;Nulidades;;A
2018;14;00;06;Nulidades;1.312;A
2018;14;01;00;Nulidades;1.312;A
2018;14;01;01;Nulidades;;A
2018;14;01;06;Nulidades;1.312;A
2018;14;06;00;Nulidades;;A
2018;14;06;06;Nulidades;;A
2018;18;00;00;Nulidades;2.3376;A
2018;18;00;01;Nulidades;;A
2018;18;00;06;Nulidades;2.3376;A
2018;18;01;00;Nulidades;2.3376;A
2018;18;01;01;Nulidades;;A
2018;18;01;06;Nulidades;2.3376;A
2018;18;06;00;Nulidades;;A
2018;18;06;06;Nulidades;;A
2018;21;00;00;Nulidades;;A
2018;21;00;06;Nulidades;;A
2018;21;01;00;Nulidades;;A
2018;21;01;06;Nulidades;;A
2018;21;06;00;Nulidades;;A
2018;21;06;06;Nulidades;;A
2018;23;00;00;Nulidades;;A
2018;23;00;01;Nulidades;;A
2018;23;00;06;Nulidades;;A
2018;23;01;00;Nulidades;;A
2018;23;01;01;Nulidades;;A
2018;23;01;06;Nulidades;;A
2018;29;00;00;Nulidades;1.9661;A
2018;29;00;01;Nulidades;;A
2018;29;00;06;Nulidades;1.9661;A
2018;29;01;00;Nulidades;1.9661;A
2018;29;01;01;Nulidades;;A
2018;29;01;06;Nulidades;1.9661;A
2018;29;06;00;Nulidades;;A
2018;29;06;06;Nulidades;;A
2018;41;00;00;Nulidades;;A
2018;41;00;01;Nulidades;;A
2018;41;00;06;Nulidades;;A
2018;41;01;00;Nulidades;;A
2018;41;01;01;Nulidades;;A
2018;41;01;06;Nulidades;;A
2018;41;06;00;Nulidades;;A
2018;41;06;06;Nulidades;;A
2017;C01;00;00;Nulidades;18.7654;A
2017;C01;00;01;Nulidades;;A
2017;C01;00;06;Nulidades;18.7654;A
2017;C01;01;00;Nulidades;18.7654;A
2017;C01;01;01;Nulidades;;A
2017;C01;01;06;Nulidades;18.7654;A
2017;C01;06;00;Nulidades;;A
2017;C01;06;06;Nulidades;;A
2017;04;00;00;Nulidades;1.5212;A
2017;04;00;01;Nulidades;;A
2017;04;00;06;Nulidades;1.5212;A
2017;04;01;00;Nulidades;1.5212;A
2017;04;01;01;Nulidades;;A
2017;04;01;06;Nulidades;1.5212;A
2017;04;06;00;Nulidades;;A
2017;04;06;06;Nulidades;;A
2017;11;00;00;Nulidades;;A
2017;11;00;01;Nulidades;;A
2017;11;00;06;Nulidades;;A
2017;11;01;00;Nulidades;;A
2017;11;01;01;Nulidades;;A
2017;11;01;06;Nulidades;;A
2017;11;06;00;Nulidades;;A
2017;11;06;06;Nulidades;;A
2017;14;00;00;Nulidades;1.523;A
2017;14;00;01;Nulidades;;A
2017;14;00;06;Nulidades;1.523;A
2017;14;01;00;Nulidades;1.523;A
2017;14;01;01;Nulidades;;A
2017;14;01;06;Nulidades;1.523;A
2017;14;06;00;Nulidades;;A
2017;14;06;06;Nulidades;;A
2017;18;00;00;Nulidades;4.0304;A
2017;18;00;01;Nulidades;;A
2017;18;00;06;Nulidades;4.0304;A
2017;18;01;00;Nulidades;4.0304;A
2017;18;01;01;Nulidades;;A
2017;18;01;06;Nulidades;4.0304;A
2017;18;06;00;Nulidades;;A
2017;18;06;06;Nulidades;;A
2017;21;00;00;Nulidades;;A
2017;21;00;01;Nulidades;;A
2017;21;00;06;Nulidades;;A
2017;21;01;00;Nulidades;;A
2017;21;01;01;Nulidades;;A
2017;21;01;06;Nulidades;;A
2017;21;06;00;Nulidades;;A
2017;21;06;06;Nulidades;;A
2017;23;00;00;Nulidades;4.0944;A
2017;23;00;06;Nulidades;4.0944;A
2017;23;01;00;Nulidades;4.0944;A
2017;23;01;06;Nulidades;4.0944;A
2017;29;00;00;Nulidades;4.8474;A
2017;29;00;01;Nulidades;;A
2017;29;00;06;Nulidades;4.8474;A
2017;29;01;00;Nulidades;4.8474;A
2017;29;01;01;Nulidades;;A
2017;29;01;06;Nulidades;4.8474;A
2017;29;06;00;Nulidades;;A
2017;29;06;06;Nulidades;;A
2017;41;00;00;Nulidades;2.749;A
2017;41;00;01;Nulidades;;A
2017;41;00;06;Nulidades;2.749;A
2017;41;01;00;Nulidades;2.749;A
2017;41;01;01;Nulidades;;A
2017;41;01;06;Nulidades;2.749;A
2017;41;06;00;Nulidades;;A
2017;41;06;06;Nulidades;;A
2016;C01;00;00;Nulidades;13.6103;A
2016;C01;00;01;Nulidades;;A
2016;C01;00;06;Nulidades;13.6103;A
2016;C01;01;00;Nulidades;13.6103;A
2016;C01;01;01;Nulidades;;A
2016;C01;01;06;Nulidades;13.6103;A
2016;C01;06;00;Nulidades;;A
2016;C01;06;06;Nulidades;;A
2016;04;00;00;Nulidades;1.3299;A
2016;04;00;01;Nulidades;;A
2016;04;00;06;Nulidades;1.3299;A
2016;04;01;00;Nulidades;1.3299;A
2016;04;01;01;Nulidades;;A
2016;04;01;06;Nulidades;1.3299;A
2016;04;06;00;Nulidades;;A
2016;04;06;06;Nulidades;;A
2016;11;00;00;Nulidades;;A
2016;11;00;01;Nulidades;;A
2016;11;00;06;Nulidades;;A
2016;11;01;00;Nulidades;;A
2016;11;01;01;Nulidades;;A
2016;11;01;06;Nulidades;;A
2016;11;06;00;Nulidades;;A
2016;11;06;06;Nulidades;;A
2016;14;00;00;Nulidades;1.3049;A
2016;14;00;01;Nulidades;;A
2016;14;00;06;Nulidades;1.3049;A
2016;14;01;00;Nulidades;1.3049;A
2016;14;01;01;Nulidades;;A
2016;14;01;06;Nulidades;1.3049;A
2016;14;06;00;Nulidades;;A
2016;14;06;06;Nulidades;;A
2016;18;00;00;Nulidades;1.7288;A
2016;18;00;01;Nulidades;;A
2016;18;00;06;Nulidades;1.7288;A
2016;18;01;00;Nulidades;1.7288;A
2016;18;01;01;Nulidades;;A
2016;18;01;06;Nulidades;1.7288;A
2016;18;06;00;Nulidades;;A
2016;18;06;06;Nulidades;;A
2016;21;00;00;Nulidades;3.4584;A
2016;21;00;01;Nulidades;;A
2016;21;00;06;Nulidades;3.4584;A
2016;21;01;00;Nulidades;3.4584;A
2016;21;01;01;Nulidades;;A
2016;21;01;06;Nulidades;3.4584;A
2016;21;06;00;Nulidades;;A
2016;21;06;06;Nulidades;;A
2016;23;00;00;Nulidades;1.4948;A
2016;23;00;01;Nulidades;;A
2016;23;00;06;Nulidades;1.4948;A
2016;23;01;00;Nulidades;1.4948;A
2016;23;01;01;Nulidades;;A
2016;23;01;06;Nulidades;1.4948;A
2016;23;06;00;Nulidades;;A
2016;23;06;06;Nulidades;;A
2016;29;00;00;Nulidades;3.0012;A
2016;29;00;01;Nulidades;;A
2016;29;00;06;Nulidades;3.0012;A
2016;29;01;00;Nulidades;3.0012;A
2016;29;01;01;Nulidades;;A
2016;29;01;06;Nulidades;3.0012;A
2016;29;06;00;Nulidades;;A
2016;29;06;06;Nulidades;;A
2016;41;00;00;Nulidades;1.2923;A
2016;41;00;01;Nulidades;;A
2016;41;00;06;Nulidades;1.2923;A
2016;41;01;00;Nulidades;1.2923;A
2016;41;01;01;Nulidades;;A
2016;41;01;06;Nulidades;1.2923;A
2016;41;06;00;Nulidades;;A
2016;41;06;06;Nulidades;;A
2015;C01;00;00;Nulidades;29.5612;A
2015;C01;00;01;Nulidades;;A
2015;C01;00;06;Nulidades;29.5612;A
2015;C01;01;00;Nulidades;29.5612;A
2015;C01;01;01;Nulidades;;A
2015;C01;01;06;Nulidades;29.5612;A
2015;C01;06;00;Nulidades;;A
2015;C01;06;06;Nulidades;;A
2015;04;00;00;Nulidades;3.1572;A
2015;04;00;01;Nulidades;;A
2015;04;00;06;Nulidades;3.1572;A
2015;04;01;00;Nulidades;3.1572;A
2015;04;01;01;Nulidades;;A
2015;04;01;06;Nulidades;3.1572;A
2015;04;06;00;Nulidades;;A
2015;04;06;06;Nulidades;;A
2015;11;00;00;Nulidades;4.7814;A
2015;11;00;01;Nulidades;;A
2015;11;00;06;Nulidades;4.7814;A
2015;11;01;00;Nulidades;4.7814;A
2015;11;01;01;Nulidades;;A
2015;11;01;06;Nulidades;4.7814;A
2015;11;06;00;Nulidades;;A
2015;11;06;06;Nulidades;;A
2015;14;00;00;Nulidades;;A
2015;14;00;01;Nulidades;;A
2015;14;00;06;Nulidades;;A
2015;14;01;00;Nulidades;;A
2015;14;01;01;Nulidades;;A
2015;14;01;06;Nulidades;;A
2015;14;06;00;Nulidades;;A
2015;14;06;06;Nulidades;;A
2015;18;00;00;Nulidades;3.438;A
2015;18;00;01;Nulidades;;A
2015;18;00;06;Nulidades;3.438;A
2015;18;01;00;Nulidades;3.438;A
2015;18;01;01;Nulidades;;A
2015;18;01;06;Nulidades;3.438;A
2015;18;06;00;Nulidades;;A
2015;18;06;06;Nulidades;;A
2015;21;00;00;Nulidades;2.9718;A
2015;21;00;01;Nulidades;;A
2015;21;00;06;Nulidades;2.9718;A
2015;21;01;00;Nulidades;2.9718;A
2015;21;01;01;Nulidades;;A
2015;21;01;06;Nulidades;2.9718;A
2015;21;06;00;Nulidades;;A
2015;21;06;06;Nulidades;;A
2015;23;00;00;Nulidades;;A
2015;23;00;01;Nulidades;;A
2015;23;00;06;Nulidades;;A
2015;23;01;00;Nulidades;;A
2015;23;01;01;Nulidades;;A
2015;23;01;06;Nulidades;;A
2015;23;06;00;Nulidades;;A
2015;23;06;06;Nulidades;;A
2015;29;00;00;Nulidades;8.4138;A
2015;29;00;01;Nulidades;;A
2015;29;00;06;Nulidades;8.4138;A
2015;29;01;00;Nulidades;8.4138;A
2015;29;01;01;Nulidades;;A
2015;29;01;06;Nulidades;8.4138;A
2015;29;06;00;Nulidades;;A
2015;29;06;06;Nulidades;;A
2015;41;00;00;Nulidades;6.799;A
2015;41;00;01;Nulidades;;A
2015;41;00;06;Nulidades;6.799;A
2015;41;01;00;Nulidades;6.799;A
2015;41;01;01;Nulidades;;A
2015;41;01;06;Nulidades;6.799;A
2015;41;06;00;Nulidades;;A
2015;41;06;06;Nulidades;;A
2014;C01;00;00;Nulidades;38.00724;A
2014;C01;00;01;Nulidades;;A
2014;C01;00;06;Nulidades;38.00724;A
2014;C01;01;00;Nulidades;38.00724;A
2014;C01;01;01;Nulidades;;A
2014;C01;01;06;Nulidades;38.00724;A
2014;C01;06;00;Nulidades;;A
2014;C01;06;06;Nulidades;;A
2014;04;00;00;Nulidades;;A
2014;04;00;01;Nulidades;;A
2014;04;00;06;Nulidades;;A
2014;04;01;00;Nulidades;;A
2014;04;01;01;Nulidades;;A
2014;04;01;06;Nulidades;;A
2014;04;06;00;Nulidades;;A
2014;04;06;06;Nulidades;;A
2014;11;00;00;Nulidades;9.01698;A
2014;11;00;01;Nulidades;;A
2014;11;00;06;Nulidades;9.01698;A
2014;11;01;00;Nulidades;9.01698;A
2014;11;01;01;Nulidades;;A
2014;11;01;06;Nulidades;9.01698;A
2014;11;06;00;Nulidades;;A
2014;11;06;06;Nulidades;;A
2014;14;00;00;Nulidades;;A
2014;14;00;01;Nulidades;;A
2014;14;00;06;Nulidades;;A
2014;14;01;00;Nulidades;;A
2014;14;01;01;Nulidades;;A
2014;14;01;06;Nulidades;;A
2014;14;06;00;Nulidades;;A
2014;14;06;06;Nulidades;;A
2014;18;00;00;Nulidades;1.51905;A
2014;18;00;01;Nulidades;;A
2014;18;00;06;Nulidades;1.51905;A
2014;18;01;00;Nulidades;1.51905;A
2014;18;01;01;Nulidades;;A
2014;18;01;06;Nulidades;1.51905;A
2014;18;06;00;Nulidades;;A
2014;18;06;06;Nulidades;;A
2014;21;00;00;Nulidades;2.82922;A
2014;21;00;01;Nulidades;;A
2014;21;00;06;Nulidades;2.82922;A
2014;21;01;00;Nulidades;2.82922;A
2014;21;01;01;Nulidades;;A
2014;21;01;06;Nulidades;2.82922;A
2014;21;06;00;Nulidades;;A
2014;21;06;06;Nulidades;;A
2014;23;00;00;Nulidades;1.4678;A
2014;23;00;06;Nulidades;1.4678;A
2014;23;01;00;Nulidades;1.4678;A
2014;23;01;06;Nulidades;1.4678;A
2014;23;06;00;Nulidades;;A
2014;23;06;06;Nulidades;;A
2014;29;00;00;Nulidades;6.4402;A
2014;29;00;01;Nulidades;;A
2014;29;00;06;Nulidades;6.4402;A
2014;29;01;00;Nulidades;6.4402;A
2014;29;01;01;Nulidades;;A
2014;29;01;06;Nulidades;6.4402;A
2014;29;06;00;Nulidades;;A
2014;29;06;06;Nulidades;;A
2014;41;00;00;Nulidades;16.73399;A
2014;41;00;01;Nulidades;;A
2014;41;00;06;Nulidades;16.73399;A
2014;41;01;00;Nulidades;16.73399;A
2014;41;01;01;Nulidades;;A
2014;41;01;06;Nulidades;16.73399;A
2014;41;06;00;Nulidades;;A
2014;41;06;06;Nulidades;;A
2013;C01;00;00;Nulidades;29.96762;A
2013;C01;00;01;Nulidades;1.3285;A
2013;C01;00;06;Nulidades;28.63912;A
2013;C01;01;00;Nulidades;29.96762;A
2013;C01;01;01;Nulidades;1.3285;A
2013;C01;01;06;Nulidades;28.63912;A
2013;C01;06;00;Nulidades;;A
2013;C01;06;06;Nulidades;;A
2013;04;00;00;Nulidades;;A
2013;04;00;01;Nulidades;;A
2013;04;00;06;Nulidades;;A
2013;04;01;00;Nulidades;;A
2013;04;01;01;Nulidades;;A
2013;04;01;06;Nulidades;;A
2013;04;06;00;Nulidades;;A
2013;04;06;06;Nulidades;;A
2013;11;00;00;Nulidades;2.9301;A
2013;11;00;01;Nulidades;;A
2013;11;00;06;Nulidades;2.9301;A
2013;11;01;00;Nulidades;2.9301;A
2013;11;01;01;Nulidades;;A
2013;11;01;06;Nulidades;2.9301;A
2013;11;06;00;Nulidades;;A
2013;11;06;06;Nulidades;;A
2013;14;00;00;Nulidades;1.35646;A
2013;14;00;01;Nulidades;;A
2013;14;00;06;Nulidades;1.35646;A
2013;14;01;00;Nulidades;1.35646;A
2013;14;01;01;Nulidades;;A
2013;14;01;06;Nulidades;1.35646;A
2013;14;06;00;Nulidades;;A
2013;14;06;06;Nulidades;;A
2013;18;00;00;Nulidades;5.45556;A
2013;18;00;01;Nulidades;;A
2013;18;00;06;Nulidades;5.45556;A
2013;18;01;00;Nulidades;5.45556;A
2013;18;01;01;Nulidades;;A
2013;18;01;06;Nulidades;5.45556;A
2013;18;06;00;Nulidades;;A
2013;18;06;06;Nulidades;;A
2013;21;00;00;Nulidades;1.43627;A
2013;21;00;01;Nulidades;;A
2013;21;00;06;Nulidades;1.43627;A
2013;21;01;00;Nulidades;1.43627;A
2013;21;01;01;Nulidades;;A
2013;21;01;06;Nulidades;1.43627;A
2013;21;06;00;Nulidades;;A
2013;21;06;06;Nulidades;;A
2013;23;00;00;Nulidades;1.41113;A
2013;23;00;01;Nulidades;;A
2013;23;00;06;Nulidades;1.41113;A
2013;23;01;00;Nulidades;1.41113;A
2013;23;01;01;Nulidades;;A
2013;23;01;06;Nulidades;1.41113;A
2013;29;00;00;Nulidades;1.4361;A
2013;29;00;01;Nulidades;;A
2013;29;00;06;Nulidades;1.4361;A
2013;29;01;00;Nulidades;1.4361;A
2013;29;01;01;Nulidades;;A
2013;29;01;06;Nulidades;1.4361;A
2013;29;06;00;Nulidades;;A
2013;29;06;06;Nulidades;;A
2013;41;00;00;Nulidades;15.942;A
2013;41;00;01;Nulidades;1.3285;A
2013;41;00;06;Nulidades;14.6135;A
2013;41;01;00;Nulidades;15.942;A
2013;41;01;01;Nulidades;1.3285;A
2013;41;01;06;Nulidades;14.6135;A
2013;41;06;00;Nulidades;;A
2013;41;06;06;Nulidades;;A
2012;C01;00;00;Nulidades;24.00002;A
2012;C01;00;01;Nulidades;;A
2012;C01;00;06;Nulidades;24.00002;A
2012;C01;01;00;Nulidades;24.00002;A
2012;C01;01;01;Nulidades;;A
2012;C01;01;06;Nulidades;24.00002;A
2012;C01;06;00;Nulidades;;A
2012;C01;06;06;Nulidades;;A
2012;04;00;00;Nulidades;3.0;A
2012;04;00;01;Nulidades;;A
2012;04;00;06;Nulidades;3.0;A
2012;04;01;00;Nulidades;3.0;A
2012;04;01;01;Nulidades;;A
2012;04;01;06;Nulidades;3.0;A
2012;04;06;00;Nulidades;;A
2012;04;06;06;Nulidades;;A
2012;11;00;00;Nulidades;;A
2012;11;00;01;Nulidades;;A
2012;11;00;06;Nulidades;;A
2012;11;01;00;Nulidades;;A
2012;11;01;01;Nulidades;;A
2012;11;01;06;Nulidades;;A
2012;14;00;00;Nulidades;;A
2012;14;00;01;Nulidades;;A
2012;14;00;06;Nulidades;;A
2012;14;01;00;Nulidades;;A
2012;14;01;01;Nulidades;;A
2012;14;01;06;Nulidades;;A
2012;18;00;00;Nulidades;;A
2012;18;00;01;Nulidades;;A
2012;18;00;06;Nulidades;;A
2012;18;01;00;Nulidades;;A
2012;18;01;01;Nulidades;;A
2012;18;01;06;Nulidades;;A
2012;18;06;00;Nulidades;;A
2012;18;06;06;Nulidades;;A
2012;21;00;00;Nulidades;;A
2012;21;00;06;Nulidades;;A
2012;21;01;00;Nulidades;;A
2012;21;01;06;Nulidades;;A
2012;23;00;00;Nulidades;;A
2012;23;00;01;Nulidades;;A
2012;23;00;06;Nulidades;;A
2012;23;01;00;Nulidades;;A
2012;23;01;01;Nulidades;;A
2012;23;01;06;Nulidades;;A
2012;29;00;00;Nulidades;2.0;A
2012;29;00;01;Nulidades;;A
2012;29;00;06;Nulidades;2.0;A
2012;29;01;00;Nulidades;2.0;A
2012;29;01;01;Nulidades;;A
2012;29;01;06;Nulidades;2.0;A
2012;29;06;00;Nulidades;;A
2012;29;06;06;Nulidades;;A
2012;41;00;00;Nulidades;19.00002;A
2012;41;00;01;Nulidades;;A
2012;41;00;06;Nulidades;19.00002;A
2012;41;01;00;Nulidades;19.00002;A
2012;41;01;01;Nulidades;;A
2012;41;01;06;Nulidades;19.00002;A
2012;41;06;00;Nulidades;;A
2012;41;06;06;Nulidades;;A
2011;C01;00;00;Nulidades;31.0;A
2011;C01;00;01;Nulidades;;A
2011;C01;00;06;Nulidades;31.0;A
2011;C01;01;00;Nulidades;31.0;A
2011;C01;01;01;Nulidades;;A
2011;C01;01;06;Nulidades;31.0;A
2011;C01;06;00;Nulidades;;A
2011;C01;06;06;Nulidades;;A
2011;04;00;00;Nulidades;2.0;A
2011;04;00;06;Nulidades;2.0;A
2011;04;01;00;Nulidades;2.0;A
2011;04;01;06;Nulidades;2.0;A
2011;11;00;00;Nulidades;2.0;A
2011;11;00;01;Nulidades;;A
2011;11;00;06;Nulidades;2.0;A
2011;11;01;00;Nulidades;2.0;A
2011;11;01;01;Nulidades;;A
2011;11;01;06;Nulidades;2.0;A
2011;11;06;00;Nulidades;;A
2011;11;06;06;Nulidades;;A
2011;14;00;00;Nulidades;2.0;A
2011;14;00;01;Nulidades;;A
2011;14;00;06;Nulidades;2.0;A
2011;14;01;00;Nulidades;2.0;A
2011;14;01;01;Nulidades;;A
2011;14;01;06;Nulidades;2.0;A
2011;14;06;00;Nulidades;;A
2011;14;06;06;Nulidades;;A
2011;18;00;00;Nulidades;3.0;A
2011;18;00;01;Nulidades;;A
2011;18;00;06;Nulidades;3.0;A
2011;18;01;00;Nulidades;3.0;A
2011;18;01;01;Nulidades;;A
2011;18;01;06;Nulidades;3.0;A
2011;21;00;00;Nulidades;;A
2011;21;00;01;Nulidades;;A
2011;21;00;06;Nulidades;;A
2011;21;01;00;Nulidades;;A
2011;21;01;01;Nulidades;;A
2011;21;01;06;Nulidades;;A
2011;21;06;00;Nulidades;;A
2011;21;06;06;Nulidades;;A
2011;23;00;00;Nulidades;1.0;A
2011;23;00;01;Nulidades;;A
2011;23;00;06;Nulidades;1.0;A
2011;23;01;00;Nulidades;1.0;A
2011;23;01;01;Nulidades;;A
2011;23;01;06;Nulidades;1.0;A
2011;23;06;00;Nulidades;;A
2011;23;06;06;Nulidades;;A
2011;29;00;00;Nulidades;9.0;A
2011;29;00;01;Nulidades;;A
2011;29;00;06;Nulidades;9.0;A
2011;29;01;00;Nulidades;9.0;A
2011;29;01;01;Nulidades;;A
2011;29;01;06;Nulidades;9.0;A
2011;29;06;00;Nulidades;;A
2011;29;06;06;Nulidades;;A
2011;41;00;00;Nulidades;12.0;A
2011;41;00;01;Nulidades;;A
2011;41;00;06;Nulidades;12.0;A
2011;41;01;00;Nulidades;12.0;A
2011;41;01;01;Nulidades;;A
2011;41;01;06;Nulidades;12.0;A
2011;41;06;00;Nulidades;;A
2011;41;06;06;Nulidades;;A
2010;C01;00;00;Nulidades;30.0;A
2010;C01;00;01;Nulidades;;A
2010;C01;00;06;Nulidades;30.0;A
2010;C01;01;00;Nulidades;30.0;A
2010;C01;01;01;Nulidades;;A
2010;C01;01;06;Nulidades;30.0;A
2010;C01;06;00;Nulidades;;A
2010;C01;06;06;Nulidades;;A
2010;04;00;00;Nulidades;5.0;A
2010;04;00;01;Nulidades;;A
2010;04;00;06;Nulidades;5.0;A
2010;04;01;00;Nulidades;5.0;A
2010;04;01;01;Nulidades;;A
2010;04;01;06;Nulidades;5.0;A
2010;04;06;00;Nulidades;;A
2010;04;06;06;Nulidades;;A
2010;11;00;00;Nulidades;4.0;A
2010;11;00;01;Nulidades;;A
2010;11;00;06;Nulidades;4.0;A
2010;11;01;00;Nulidades;4.0;A
2010;11;01;01;Nulidades;;A
2010;11;01;06;Nulidades;4.0;A
2010;11;06;00;Nulidades;;A
2010;11;06;06;Nulidades;;A
2010;14;00;00;Nulidades;1.0;A
2010;14;00;01;Nulidades;;A
2010;14;00;06;Nulidades;1.0;A
2010;14;01;00;Nulidades;1.0;A
2010;14;01;01;Nulidades;;A
2010;14;01;06;Nulidades;1.0;A
2010;14;06;00;Nulidades;;A
2010;14;06;06;Nulidades;;A
2010;18;00;00;Nulidades;4.0;A
2010;18;00;06;Nulidades;4.0;A
2010;18;01;00;Nulidades;4.0;A
2010;18;01;06;Nulidades;4.0;A
2010;21;00;00;Nulidades;1.0;A
2010;21;00;01;Nulidades;;A
2010;21;00;06;Nulidades;1.0;A
2010;21;01;00;Nulidades;1.0;A
2010;21;01;01;Nulidades;;A
2010;21;01;06;Nulidades;1.0;A
2010;23;00;00;Nulidades;;A
2010;23;00;06;Nulidades;;A
2010;23;01;00;Nulidades;;A
2010;23;01;06;Nulidades;;A
2010;23;06;00;Nulidades;;A
2010;23;06;06;Nulidades;;A
2010;29;00;00;Nulidades;8.0;A
2010;29;00;01;Nulidades;;A
2010;29;00;06;Nulidades;8.0;A
2010;29;01;00;Nulidades;8.0;A
2010;29;01;01;Nulidades;;A
2010;29;01;06;Nulidades;8.0;A
2010;29;06;00;Nulidades;;A
2010;29;06;06;Nulidades;;A
2010;41;00;00;Nulidades;7.0;A
2010;41;00;01;Nulidades;;A
2010;41;00;06;Nulidades;7.0;A
2010;41;01;00;Nulidades;7.0;A
2010;41;01;01;Nulidades;;A
2010;41;01;06;Nulidades;7.0;A
2010;41;06;00;Nulidades;;A
2010;41;06;06;Nulidades;;A
2009;C01;00;00;Nulidades;22.800000001;A
2009;C01;00;01;Nulidades;;A
2009;C01;00;06;Nulidades;22.800000001;A
2009;C01;01;00;Nulidades;22.800000001;A
2009;C01;01;01;Nulidades;;A
2009;C01;01;06;Nulidades;22.800000001;A
2009;C01;06;00;Nulidades;;A
2009;C01;06;06;Nulidades;;A
2009;04;00;00;Nulidades;;A
2009;04;00;06;Nulidades;;A
2009;04;01;00;Nulidades;;A
2009;04;01;06;Nulidades;;A
2009;11;00;00;Nulidades;1.0;A
2009;11;00;01;Nulidades;;A
2009;11;00;06;Nulidades;1.0;A
2009;11;01;00;Nulidades;1.0;A
2009;11;01;01;Nulidades;;A
2009;11;01;06;Nulidades;1.0;A
2009;11;06;00;Nulidades;;A
2009;11;06;06;Nulidades;;A
2009;14;00;00;Nulidades;2.7;A
2009;14;00;06;Nulidades;2.7;A
2009;14;01;00;Nulidades;2.7;A
2009;14;01;06;Nulidades;2.7;A
2009;18;00;00;Nulidades;3.200000001;A
2009;18;00;06;Nulidades;3.200000001;A
2009;18;01;00;Nulidades;3.200000001;A
2009;18;01;06;Nulidades;3.200000001;A
2009;21;00;00;Nulidades;1.8;A
2009;21;00;06;Nulidades;1.8;A
2009;21;01;00;Nulidades;1.8;A
2009;21;01;06;Nulidades;1.8;A
2009;23;00;00;Nulidades;2.0;A
2009;23;00;01;Nulidades;;A
2009;23;00;06;Nulidades;2.0;A
2009;23;01;00;Nulidades;2.0;A
2009;23;01;01;Nulidades;;A
2009;23;01;06;Nulidades;2.0;A
2009;29;00;00;Nulidades;4.0;A
2009;29;00;01;Nulidades;;A
2009;29;00;06;Nulidades;4.0;A
2009;29;01;00;Nulidades;4.0;A
2009;29;01;01;Nulidades;;A
2009;29;01;06;Nulidades;4.0;A
2009;29;06;00;Nulidades;;A
2009;29;06;06;Nulidades;;A
2009;41;00;00;Nulidades;8.1;A
2009;41;00;01;Nulidades;;A
2009;41;00;06;Nulidades;8.1;A
2009;41;01;00;Nulidades;8.1;A
2009;41;01;01;Nulidades;;A
2009;41;01;06;Nulidades;8.1;A
2009;41;06;00;Nulidades;;A
2009;41;06;06;Nulidades;;A
2008;C01;00;00;Nulidades;20.03268282;A
2008;C01;00;01;Nulidades;;A
2008;C01;00;06;Nulidades;20.03268282;A
2008;C01;01;00;Nulidades;20.03268282;A
